Samples - X-Axis	Acceleration (g) - X-Axis	Samples - Y-Axis	Acceleration (g) - Y-Axis	Samples - Z-Axis	Acceleration (g) - Z-Axis
591	-0,078125	591	0,0625	591	0,996094
592	-0,0742187	592	0,0625	592	1
593	-0,0742187	593	0,0625	593	1
594	-0,078125	594	0,0625	594	1
595	-0,078125	595	0,0703125	595	1,00391
596	-0,0742187	596	0,0625	596	0,996094
597	-0,078125	597	0,0664062	597	1
598	-0,0820312	598	0,0703125	598	0,996094
599	-0,0898437	599	0,0546875	599	0,984375
600	-0,0859375	600	0,0585937	600	0,984375
601	-0,0898437	601	0,0625	601	0,984375
602	-0,0859375	602	0,0664062	602	0,976562
603	-0,0859375	603	0,0664062	603	0,976562
604	-0,0820312	604	0,0546875	604	0,984375
605	-0,0898437	605	0,0507812	605	0,980469
606	-0,0859375	606	0,0507812	606	0,976562
607	-0,0820312	607	0,0546875	607	0,976562
608	-0,0898437	608	0,0585937	608	0,988281
609	-0,0820312	609	0,0585937	609	0,984375
610	-0,0703125	610	0,0546875	610	0,988281
611	-0,0742187	611	0,0546875	611	0,992187
612	-0,0820312	612	0,0585937	612	0,980469
613	-0,0703125	613	0,0546875	613	0,984375
614	-0,0742187	614	0,0507812	614	0,996094
615	-0,0820312	615	0,0625	615	0,996094
616	-0,0703125	616	0,0625	616	0,992187
617	-0,0703125	617	0,0546875	617	1
618	-0,0742187	618	0,0507812	618	1
619	-0,0820312	619	0,0585937	619	1
620	-0,0742187	620	0,0625	620	1,00781
621	-0,078125	621	0,0625	621	1,00781
622	-0,078125	622	0,0664062	622	1,00781
623	-0,0703125	623	0,0625	623	1
624	-0,0742187	624	0,0625	624	1
625	-0,0820312	625	0,0664062	625	1
626	-0,0742187	626	0,0585937	626	0,996094
627	-0,078125	627	0,0664062	627	0,996094
628	-0,078125	628	0,0664062	628	0,996094
629	-0,0820312	629	0,0664062	629	0,996094
630	-0,0742187	630	0,0585937	630	0,996094
631	-0,0742187	631	0,0585937	631	0,992187
632	-0,0859375	632	0,0625	632	0,992187
633	-0,0859375	633	0,0664062	633	0,988281
634	-0,0742187	634	0,0546875	634	0,988281
635	-0,0742187	635	0,0546875	635	0,988281
636	-0,0820312	636	0,0625	636	0,980469
637	-0,0820312	637	0,0507812	637	0,976562
638	-0,0859375	638	0,0546875	638	0,976562
639	-0,09375	639	0,0664062	639	0,964844
640	-0,0820312	640	0,0546875	640	0,972656
641	-0,0859375	641	0,0507812	641	0,980469
642	-0,0976562	642	0,0625	642	0,980469
643	-0,078125	643	0,0507812	643	0,984375
644	-0,0820312	644	0,0507812	644	0,992187
645	-0,0820312	645	0,0664062	645	0,992187
646	-0,0742187	646	0,0585937	646	0,992187
647	-0,0703125	647	0,0546875	647	0,992187
648	-0,0742187	648	0,0625	648	0,992187
649	-0,0703125	649	0,0585937	649	1
650	-0,0703125	650	0,0507812	650	1,00391
651	-0,078125	651	0,0625	651	1
652	-0,0664062	652	0,0546875	652	1,01172
653	-0,0742187	653	0,0546875	653	1,01172
654	-0,0859375	654	0,0585937	654	1,00391
655	-0,0859375	655	0,0585937	655	1,00391
656	-0,0742187	656	0,0585937	656	1,01172
657	-0,078125	657	0,0585937	657	1,00391
658	-0,0859375	658	0,0703125	658	0,996094
659	-0,0859375	659	0,0703125	659	0,996094
660	-0,0742187	660	0,0664062	660	1,00781
661	-0,078125	661	0,0585937	661	0,996094
662	-0,0898437	662	0,0625	662	1
663	-0,0820312	663	0,0585937	663	1,00391
664	-0,0898437	664	0,0742187	664	1,00391
665	-0,0664062	665	0,0625	665	1,00391
666	-0,0742187	666	0,0546875	666	0,988281
667	-0,0820312	667	0,0664062	667	0,992187
668	-0,0742187	668	0,0625	668	0,984375
669	-0,0742187	669	0,0507812	669	0,980469
670	-0,078125	670	0,0703125	670	0,976562
671	-0,0742187	671	0,0625	671	0,980469
672	-0,0820312	672	0,0507812	672	0,972656
673	-0,0898437	673	0,0546875	673	0,972656
674	-0,0898437	674	0,0546875	674	0,976562
675	-0,0898437	675	0,0507812	675	0,972656
676	-0,0976562	676	0,0585937	676	0,976562
677	-0,0820312	677	0,0585937	677	0,988281
678	-0,078125	678	0,0507812	678	0,984375
679	-0,078125	679	0,0507812	679	0,984375
680	-0,0742187	680	0,0546875	680	0,992187
681	-0,0742187	681	0,046875	681	0,988281
682	-0,0742187	682	0,0664062	682	1
683	-0,0625	683	0,0625	683	1,00391
684	-0,0664062	684	0,0546875	684	0,996094
685	-0,0703125	685	0,0703125	685	0,992187
686	-0,0664062	686	0,0585937	686	0,996094
687	-0,078125	687	0,0546875	687	0,992187
688	-0,078125	688	0,0742187	688	0,996094
689	-0,0742187	689	0,0625	689	1,00781
690	-0,0742187	690	0,0585937	690	1,01172
691	-0,0898437	691	0,0664062	691	1,00781
692	-0,0898437	692	0,0664062	692	1,01172
693	-0,0820312	693	0,0585937	693	1
694	-0,0859375	694	0,0703125	694	1,00781
695	-0,0742187	695	0,0625	695	1
696	-0,078125	696	0,0625	696	0,992187
697	-0,0703125	697	0,0703125	697	1
698	-0,0664062	698	0,0625	698	1
699	-0,0703125	699	0,0585937	699	0,988281
700	-0,0820312	700	0,0703125	700	0,992187
701	-0,0742187	701	0,0625	701	0,992187
702	-0,0742187	702	0,0625	702	0,992187
703	-0,0742187	703	0,0585937	703	0,984375
704	-0,0898437	704	0,0625	704	0,984375
705	-0,0859375	705	0,0546875	705	0,976562
706	-0,09375	706	0,0546875	706	0,96875
707	-0,0976562	707	0,0585937	707	0,976562
708	-0,0859375	708	0,0546875	708	0,976562
709	-0,0898437	709	0,046875	709	0,976562
710	-0,0898437	710	0,0546875	710	0,984375
711	-0,0703125	711	0,0546875	711	0,996094
712	-0,078125	712	0,046875	712	0,992187
713	-0,078125	713	0,0703125	713	1
714	-0,0625	714	0,0585937	714	0,996094
715	-0,0625	715	0,0546875	715	0,996094
716	-0,0664062	716	0,0664062	716	0,996094
717	-0,0664062	717	0,0585937	717	0,996094
718	-0,0703125	718	0,0546875	718	0,984375
719	-0,078125	719	0,0625	719	0,992187
720	-0,0742187	720	0,0507812	720	1
721	-0,0742187	721	0,0507812	721	1
722	-0,0820312	722	0,0507812	722	0,996094
723	-0,0898437	723	0,0625	723	1,00781
724	-0,0820312	724	0,0546875	724	1,00781
725	-0,0859375	725	0,0585937	725	1
726	-0,0820312	726	0,0664062	726	1,00781
727	-0,078125	727	0,0585937	727	1,00391
728	-0,078125	728	0,0585937	728	1,00391
729	-0,0742187	729	0,0507812	729	0,996094
730	-0,0703125	730	0,0585937	730	1
731	-0,0742187	731	0,0664062	731	0,996094
732	-0,0703125	732	0,078125	732	1,00391
733	-0,0625	733	0,0625	733	0,996094
734	-0,0820312	734	0,0585937	734	0,984375
735	-0,0820312	735	0,0625	735	0,992187
736	-0,0820312	736	0,0546875	736	0,984375
737	-0,0898437	737	0,0546875	737	0,984375
738	-0,0898437	738	0,0703125	738	0,984375
739	-0,0820312	739	0,0546875	739	0,980469
740	-0,0820312	740	0,0546875	740	0,980469
741	-0,0898437	741	0,046875	741	0,964844
742	-0,0898437	742	0,0507812	742	0,972656
743	-0,0859375	743	0,0546875	743	0,976562
744	-0,078125	744	0,0625	744	0,984375
745	-0,0625	745	0,0507812	745	0,992187
746	-0,0742187	746	0,0585937	746	0,992187
747	-0,078125	747	0,0703125	747	0,992187
748	-0,0625	748	0,0507812	748	0,996094
749	-0,078125	749	0,0546875	749	0,988281
750	-0,0820312	750	0,0585937	750	0,992187
751	-0,0625	751	0,0507812	751	1
752	-0,078125	752	0,0546875	752	0,988281
753	-0,078125	753	0,0546875	753	0,988281
754	-0,078125	754	0,0625	754	1
755	-0,0742187	755	0,0507812	755	1,00391
756	-0,078125	756	0,0664062	756	1,01172
757	-0,0703125	757	0,0546875	757	1,00781
758	-0,078125	758	0,0625	758	1,00391
759	-0,0820312	759	0,0703125	759	1,00391
760	-0,078125	760	0,0625	760	1
761	-0,0820312	761	0,0664062	761	0,988281
762	-0,078125	762	0,0703125	762	0,996094
763	-0,0664062	763	0,0585937	763	0,992187
764	-0,078125	764	0,0625	764	1
765	-0,078125	765	0,0625	765	1
766	-0,0820312	766	0,0664062	766	1
767	-0,0742187	767	0,0585937	767	0,992187
768	-0,0820312	768	0,0625	768	0,992187
769	-0,0703125	769	0,0585937	769	0,984375
770	-0,0820312	770	0,0546875	770	0,972656
771	-0,0898437	771	0,0625	771	0,976562
772	-0,0898437	772	0,0625	772	0,976562
773	-0,0742187	773	0,0585937	773	0,96875
774	-0,0859375	774	0,0585937	774	0,96875
775	-0,09375	775	0,0625	775	0,980469
776	-0,0820312	776	0,0546875	776	0,976562
777	-0,0898437	777	0,0546875	777	0,980469
778	-0,0859375	778	0,0585937	778	0,988281
779	-0,0703125	779	0,046875	779	0,996094
780	-0,078125	780	0,0625	780	0,996094
781	-0,0742187	781	0,0664062	781	0,996094
782	-0,0625	782	0,0546875	782	1
783	-0,0625	783	0,0546875	783	1
784	-0,0703125	784	0,0546875	784	0,992187
785	-0,078125	785	0,0664062	785	0,996094
786	-0,0703125	786	0,0546875	786	0,996094
787	-0,0742187	787	0,0546875	787	0,996094
788	-0,0742187	788	0,0625	788	1
789	-0,0742187	789	0,0546875	789	1,00391
790	-0,0820312	790	0,0585937	790	1,00391
791	-0,0859375	791	0,0625	791	1,00391
792	-0,0859375	792	0,0625	792	1,00391
793	-0,0703125	793	0,0585937	793	1,00781
794	-0,078125	794	0,0585937	794	1,00391
795	-0,0859375	795	0,0703125	795	1,00391
796	-0,0742187	796	0,0625	796	1,00391
797	-0,0820312	797	0,0546875	797	1
798	-0,0859375	798	0,0703125	798	1
799	-0,078125	799	0,0625	799	1,00781
800	-0,0742187	800	0,0664062	800	1
801	-0,0742187	801	0,0664062	801	1
802	-0,078125	802	0,0703125	802	1,00391
803	-0,0664062	803	0,0625	803	0,988281
804	-0,0742187	804	0,0546875	804	0,988281
805	-0,0820312	805	0,0664062	805	0,988281
806	-0,0742187	806	0,0585937	806	0,976562
807	-0,0703125	807	0,0585937	807	0,976562
808	-0,0859375	808	0,0664062	808	0,980469
809	-0,0820312	809	0,0585937	809	0,972656
810	-0,0859375	810	0,0507812	810	0,972656
811	-0,0976562	811	0,0507812	811	0,976562
812	-0,09375	812	0,0546875	812	0,976562
813	-0,0898437	813	0,0546875	813	0,980469
814	-0,0898437	814	0,0585937	814	0,988281
815	-0,078125	815	0,0546875	815	0,984375
816	-0,0742187	816	0,0507812	816	0,988281
817	-0,078125	817	0,0625	817	0,988281
818	-0,0703125	818	0,0585937	818	0,988281
819	-0,0585937	819	0,0546875	819	0,992187
820	-0,0703125	820	0,0625	820	0,996094
821	-0,0703125	821	0,0625	821	0,996094
822	-0,0664062	822	0,0664062	822	1
823	-0,0625	823	0,0546875	823	0,988281
824	-0,0703125	824	0,0585937	824	1
825	-0,0742187	825	0,0546875	825	0,996094
826	-0,078125	826	0,0625	826	1
827	-0,0859375	827	0,0664062	827	1,00391
828	-0,0742187	828	0,0664062	828	1,00391
829	-0,078125	829	0,0546875	829	1,00391
830	-0,0898437	830	0,0625	830	1
831	-0,0898437	831	0,0625	831	1,00391
832	-0,078125	832	0,0585937	832	1
833	-0,0859375	833	0,0625	833	1
834	-0,078125	834	0,0664062	834	1
835	-0,0664062	835	0,0625	835	1
836	-0,0742187	836	0,0664062	836	0,992187
837	-0,0742187	837	0,0703125	837	0,988281
838	-0,0703125	838	0,0585937	838	0,988281
839	-0,0820312	839	0,0664062	839	0,984375
840	-0,0820312	840	0,0507812	840	0,984375
841	-0,09375	841	0,0585937	841	0,976562
842	-0,09375	842	0,0585937	842	0,976562
843	-0,09375	843	0,0625	843	0,972656
844	-0,09375	844	0,0546875	844	0,96875
845	-0,09375	845	0,046875	845	0,972656
846	-0,09375	846	0,0546875	846	0,984375
847	-0,0859375	847	0,0507812	847	0,988281
848	-0,0742187	848	0,0585937	848	0,996094
849	-0,0664062	849	0,0546875	849	0,992187
850	-0,0742187	850	0,0585937	850	0,996094
851	-0,0703125	851	0,0625	851	1
852	-0,0625	852	0,0546875	852	0,992187
853	-0,0703125	853	0,0546875	853	0,992187
854	-0,078125	854	0,0625	854	0,996094
855	-0,0820312	855	0,0625	855	0,992187
856	-0,0820312	856	0,0625	856	0,992187
857	-0,078125	857	0,0585937	857	1
858	-0,078125	858	0,0585937	858	1,00391
859	-0,078125	859	0,0546875	859	1,00781
860	-0,0859375	860	0,0585937	860	1,01172
861	-0,0859375	861	0,0625	861	1,01172
862	-0,078125	862	0,0585937	862	1,01172
863	-0,078125	863	0,0625	863	1
864	-0,078125	864	0,0625	864	1
865	-0,0820312	865	0,0664062	865	1,00391
866	-0,078125	866	0,0585937	866	0,992187
867	-0,0742187	867	0,0585937	867	0,992187
868	-0,0742187	868	0,0664062	868	0,996094
869	-0,0742187	869	0,0664062	869	0,996094
870	-0,0742187	870	0,0664062	870	0,996094
871	-0,0742187	871	0,0703125	871	0,996094
872	-0,0742187	872	0,0703125	872	0,996094
873	-0,0742187	873	0,0664062	873	1
874	-0,0859375	874	0,0585937	874	0,992187
875	-0,0859375	875	0,0585937	875	0,984375
876	-0,0859375	876	0,0585937	876	0,984375
877	-0,0859375	877	0,0585937	877	0,984375
878	-0,0820312	878	0,0585937	878	0,972656
879	-0,0898437	879	0,0585937	879	0,96875
880	-0,0898437	880	0,0546875	880	0,96875
881	-0,09375	881	0,0507812	881	0,96875
882	-0,09375	882	0,046875	882	0,972656
883	-0,0859375	883	0,0546875	883	0,976562
884	-0,078125	884	0,0546875	884	0,988281
885	-0,0742187	885	0,0585937	885	0,996094
886	-0,0742187	886	0,0585937	886	0,996094
887	-0,0625	887	0,0546875	887	0,996094
888	-0,0664062	888	0,0546875	888	0,992187
889	-0,078125	889	0,0625	889	0,988281
890	-0,0742187	890	0,0625	890	0,992187
891	-0,0742187	891	0,0625	891	0,992187
892	-0,0703125	892	0,0546875	892	0,988281
893	-0,0742187	893	0,0507812	893	0,992187
894	-0,078125	894	0,0546875	894	0,996094
895	-0,0859375	895	0,0546875	895	0,992187
896	-0,0859375	896	0,0546875	896	0,992187
897	-0,078125	897	0,0585937	897	1
898	-0,0742187	898	0,0585937	898	1,00781
899	-0,078125	899	0,0664062	899	1,00391
900	-0,0742187	900	0,0664062	900	1,00781
901	-0,0742187	901	0,0664062	901	1,00781
902	-0,0742187	902	0,0664062	902	1,00391
903	-0,0742187	903	0,0625	903	1
904	-0,078125	904	0,0585937	904	0,992187
905	-0,0898437	905	0,0625	905	0,996094
906	-0,0898437	906	0,0625	906	0,996094
907	-0,0859375	907	0,0664062	907	0,992187
908	-0,078125	908	0,0625	908	1
909	-0,078125	909	0,0625	909	1
910	-0,0859375	910	0,0664062	910	0,992187
911	-0,0859375	911	0,0664062	911	0,996094
912	-0,0742187	912	0,0585937	912	0,988281
913	-0,0742187	913	0,0585937	913	0,984375
914	-0,0859375	914	0,0664062	914	0,984375
915	-0,0742187	915	0,0625	915	0,976562
916	-0,078125	916	0,0546875	916	0,972656
917	-0,078125	917	0,0546875	917	0,972656
918	-0,0859375	918	0,0625	918	0,972656
919	-0,09375	919	0,0625	919	0,972656
920	-0,0898437	920	0,0546875	920	0,984375
921	-0,0898437	921	0,0546875	921	0,984375
922	-0,09375	922	0,0585937	922	0,992187
923	-0,0820312	923	0,0546875	923	0,996094
924	-0,0742187	924	0,0507812	924	1
925	-0,0703125	925	0,0546875	925	0,992187
926	-0,0742187	926	0,0585937	926	0,992187
927	-0,0664062	927	0,0546875	927	0,996094
928	-0,0703125	928	0,0625	928	0,992187
929	-0,0703125	929	0,0625	929	0,992187
930	-0,0664062	930	0,0625	930	1
931	-0,0742187	931	0,0585937	931	1
932	-0,0742187	932	0,0625	932	1
933	-0,0742187	933	0,0546875	933	1
934	-0,078125	934	0,0507812	934	1,00391
935	-0,0859375	935	0,0625	935	1,00391
936	-0,0820312	936	0,0625	936	1,00391
937	-0,0820312	937	0,0742187	937	1,00391
938	-0,0820312	938	0,0703125	938	1,00391
939	-0,0859375	939	0,0703125	939	1,00781
940	-0,0859375	940	0,0546875	940	1
941	-0,0820312	941	0,0546875	941	1
942	-0,078125	942	0,0546875	942	1
943	-0,0742187	943	0,0664062	943	1,00391
944	-0,0703125	944	0,0703125	944	1
945	-0,0742187	945	0,0664062	945	0,996094
946	-0,0703125	946	0,0585937	946	0,984375
947	-0,0820312	947	0,0625	947	0,976562
948	-0,0820312	948	0,0625	948	0,976562
949	-0,0859375	949	0,0625	949	0,980469
950	-0,0859375	950	0,0625	950	0,980469
951	-0,0820312	951	0,0625	951	0,972656
952	-0,0898437	952	0,0507812	952	0,976562
953	-0,0976562	953	0,0546875	953	0,972656
954	-0,101562	954	0,0546875	954	0,980469
955	-0,101562	955	0,0546875	955	0,980469
956	-0,0898437	956	0,0546875	956	0,976562
957	-0,0820312	957	0,0507812	957	0,988281
958	-0,078125	958	0,0546875	958	0,988281
959	-0,0703125	959	0,0585937	959	0,988281
960	-0,0703125	960	0,0546875	960	0,988281
961	-0,0703125	961	0,0585937	961	0,984375
962	-0,0703125	962	0,0585937	962	0,996094
963	-0,0742187	963	0,0625	963	0,996094
964	-0,0664062	964	0,0625	964	0,992187
965	-0,0664062	965	0,0546875	965	1
966	-0,0742187	966	0,0585937	966	0,996094
967	-0,0742187	967	0,0585937	967	0,992187
968	-0,078125	968	0,0625	968	0,996094
969	-0,0742187	969	0,0625	969	1,00391
970	-0,0742187	970	0,0625	970	1,00781
971	-0,0820312	971	0,0625	971	1,00781
972	-0,0820312	972	0,0546875	972	1,00781
973	-0,0859375	973	0,0585937	973	1,00391
974	-0,0859375	974	0,0625	974	1
975	-0,0820312	975	0,0585937	975	0,996094
976	-0,0742187	976	0,0664062	976	0,992187
977	-0,0703125	977	0,0625	977	0,988281
978	-0,0703125	978	0,0625	978	0,988281
979	-0,0703125	979	0,0664062	979	0,988281
980	-0,0742187	980	0,0625	980	0,992187
981	-0,0703125	981	0,0703125	981	0,992187
982	-0,0742187	982	0,0625	982	1
983	-0,0742187	983	0,0625	983	0,996094
984	-0,078125	984	0,0585937	984	0,988281
985	-0,0898437	985	0,0585937	985	0,980469
986	-0,0859375	986	0,0585937	986	0,972656
987	-0,0898437	987	0,0507812	987	0,96875
988	-0,09375	988	0,0546875	988	0,972656
989	-0,09375	989	0,0585937	989	0,972656
990	-0,0859375	990	0,0507812	990	0,980469
991	-0,078125	991	0,0507812	991	0,988281
992	-0,078125	992	0,0546875	992	0,992187
993	-0,0742187	993	0,0585937	993	0,996094
994	-0,0625	994	0,0625	994	0,996094
995	-0,0585937	995	0,0625	995	0,996094
996	-0,0664062	996	0,0625	996	0,996094
997	-0,0703125	997	0,0585937	997	0,992187
998	-0,078125	998	0,0585937	998	0,996094
999	-0,078125	999	0,0585937	999	0,996094
1000	-0,0742187	1000	0,0546875	1000	0,996094
1001	-0,078125	1001	0,0585937	1001	0,996094
1002	-0,0820312	1002	0,0546875	1002	1,00391
1003	-0,0820312	1003	0,0546875	1003	1,00391
1004	-0,0820312	1004	0,0546875	1004	1,00781
1005	-0,0859375	1005	0,0585937	1005	1,01172
1006	-0,0820312	1006	0,0585937	1006	1,01172
1007	-0,078125	1007	0,0664062	1007	1
1008	-0,0742187	1008	0,0664062	1008	0,996094
1009	-0,0742187	1009	0,0625	1009	0,996094
1010	-0,0742187	1010	0,0546875	1010	0,992187
1011	-0,0820312	1011	0,0664062	1011	0,992187
1012	-0,078125	1012	0,0625	1012	1,00781
1013	-0,0742187	1013	0,0664062	1013	1,00781
1014	-0,078125	1014	0,0625	1014	1
1015	-0,0820312	1015	0,0585937	1015	0,996094
1016	-0,0820312	1016	0,0546875	1016	0,988281
1017	-0,0820312	1017	0,0546875	1017	0,984375
1018	-0,0859375	1018	0,0585937	1018	0,972656
1019	-0,0820312	1019	0,0625	1019	0,96875
1020	-0,0820312	1020	0,0585937	1020	0,972656
1021	-0,0898437	1021	0,0585937	1021	0,976562
1022	-0,0898437	1022	0,0546875	1022	0,980469
1023	-0,0859375	1023	0,0546875	1023	0,980469
1024	-0,0820312	1024	0,0546875	1024	0,984375
1025	-0,0742187	1025	0,0546875	1025	0,992187
1026	-0,0742187	1026	0,0585937	1026	0,992187
1027	-0,0703125	1027	0,0625	1027	1
1028	-0,0742187	1028	0,0546875	1028	0,992187
1029	-0,0742187	1029	0,0585937	1029	0,988281
1030	-0,0703125	1030	0,0507812	1030	0,988281
1031	-0,0703125	1031	0,0546875	1031	0,992187
1032	-0,0664062	1032	0,0585937	1032	0,992187
1033	-0,078125	1033	0,0546875	1033	0,996094
1034	-0,078125	1034	0,0625	1034	1
1035	-0,0742187	1035	0,0625	1035	1
1036	-0,0742187	1036	0,0664062	1036	0,996094
1037	-0,0703125	1037	0,0664062	1037	1,00391
1038	-0,0742187	1038	0,0625	1038	1,00391
1039	-0,078125	1039	0,0664062	1039	1,00391
1040	-0,078125	1040	0,0585937	1040	1,00391
1041	-0,0859375	1041	0,0625	1041	0,996094
1042	-0,0898437	1042	0,0585937	1042	0,992187
1043	-0,0859375	1043	0,0664062	1043	0,992187
1044	-0,078125	1044	0,0585937	1044	0,996094
1045	-0,0742187	1045	0,0585937	1045	0,992187
1046	-0,078125	1046	0,0585937	1046	0,996094
1047	-0,078125	1047	0,0664062	1047	0,992187
1048	-0,078125	1048	0,0664062	1048	0,992187
1049	-0,0664062	1049	0,0664062	1049	0,988281
1050	-0,0742187	1050	0,0664062	1050	0,984375
1051	-0,0742187	1051	0,0664062	1051	0,980469
1052	-0,0742187	1052	0,0625	1052	0,976562
1053	-0,0859375	1053	0,0546875	1053	0,976562
1054	-0,0898437	1054	0,0546875	1054	0,976562
1055	-0,09375	1055	0,0507812	1055	0,980469
1056	-0,0976562	1056	0,0546875	1056	0,984375
1057	-0,0898437	1057	0,0546875	1057	0,988281
1058	-0,0859375	1058	0,0507812	1058	0,988281
1059	-0,0820312	1059	0,046875	1059	0,992187
1060	-0,078125	1060	0,0625	1060	0,992187
1061	-0,0703125	1061	0,0625	1061	0,996094
1062	-0,0625	1062	0,0625	1062	0,992187
1063	-0,0625	1063	0,0625	1063	1
1064	-0,0664062	1064	0,0585937	1064	1
1065	-0,0703125	1065	0,0625	1065	0,996094
1066	-0,0703125	1066	0,0585937	1066	0,996094
1067	-0,0742187	1067	0,0625	1067	1
1068	-0,078125	1068	0,0625	1068	1,00781
1069	-0,078125	1069	0,0625	1069	1,00781
1070	-0,078125	1070	0,0585937	1070	1
1071	-0,0820312	1071	0,0546875	1071	1
1072	-0,0820312	1072	0,0585937	1072	1,00781
1073	-0,0859375	1073	0,0703125	1073	1,00781
1074	-0,0820312	1074	0,0625	1074	1,00781
1075	-0,078125	1075	0,0585937	1075	1,00391
1076	-0,0820312	1076	0,0625	1076	1
1077	-0,078125	1077	0,0585937	1077	1,00391
1078	-0,0742187	1078	0,0585937	1078	0,996094
1079	-0,078125	1079	0,0742187	1079	0,996094
1080	-0,0625	1080	0,0664062	1080	0,996094
1081	-0,0703125	1081	0,0625	1081	0,992187
1082	-0,0859375	1082	0,0703125	1082	0,992187
1083	-0,0742187	1083	0,0625	1083	0,988281
1084	-0,0820312	1084	0,0546875	1084	0,984375
1085	-0,09375	1085	0,0585937	1085	0,980469
1086	-0,0898437	1086	0,0625	1086	0,972656
1087	-0,0820312	1087	0,0546875	1087	0,980469
1088	-0,09375	1088	0,0546875	1088	0,976562
1089	-0,0859375	1089	0,0546875	1089	0,976562
1090	-0,0859375	1090	0,0507812	1090	0,976562
1091	-0,09375	1091	0,0546875	1091	0,988281
1092	-0,0742187	1092	0,0625	1092	0,988281
1093	-0,0664062	1093	0,0585937	1093	0,992187
1094	-0,0742187	1094	0,0585937	1094	0,992187
1095	-0,0742187	1095	0,0625	1095	0,988281
1096	-0,0742187	1096	0,0625	1096	0,988281
1097	-0,0664062	1097	0,0546875	1097	0,992187
1098	-0,0742187	1098	0,0546875	1098	0,996094
1099	-0,078125	1099	0,0625	1099	0,992187
1100	-0,0703125	1100	0,0507812	1100	1
1101	-0,0820312	1101	0,0585937	1101	0,996094
1102	-0,078125	1102	0,0546875	1102	1,00391
1103	-0,0820312	1103	0,0625	1103	1,00781
1104	-0,078125	1104	0,0664062	1104	1,00391
1105	-0,0742187	1105	0,0585937	1105	1,00391
1106	-0,078125	1106	0,0625	1106	0,996094
1107	-0,0820312	1107	0,0664062	1107	0,996094
1108	-0,0820312	1108	0,0664062	1108	0,996094
1109	-0,0820312	1109	0,0625	1109	0,992187
1110	-0,078125	1110	0,0585937	1110	0,996094
1111	-0,0898437	1111	0,0664062	1111	0,992187
1112	-0,0820312	1112	0,0625	1112	1
1113	-0,0859375	1113	0,0625	1113	1,00781
1114	-0,0859375	1114	0,0625	1114	1,00781
1115	-0,0859375	1115	0,0625	1115	1
1116	-0,078125	1116	0,0625	1116	0,992187
1117	-0,078125	1117	0,0585937	1117	0,992187
1118	-0,078125	1118	0,0585937	1118	0,976562
1119	-0,0859375	1119	0,0546875	1119	0,972656
1120	-0,0859375	1120	0,0546875	1120	0,980469
1121	-0,0898437	1121	0,0585937	1121	0,972656
1122	-0,09375	1122	0,0546875	1122	0,976562
1123	-0,09375	1123	0,0546875	1123	0,976562
1124	-0,0898437	1124	0,0585937	1124	0,980469
1125	-0,0898437	1125	0,0546875	1125	0,988281
1126	-0,0859375	1126	0,0507812	1126	0,992187
1127	-0,078125	1127	0,0546875	1127	0,992187
1128	-0,078125	1128	0,0625	1128	0,996094
1129	-0,0625	1129	0,0585937	1129	0,992187
1130	-0,0664062	1130	0,0507812	1130	1
1131	-0,078125	1131	0,0585937	1131	1
