Samples - X-Axis	Acceleration (g) - X-Axis	Samples - Y-Axis	Acceleration (g) - Y-Axis	Samples - Z-Axis	Acceleration (g) - Z-Axis
583	-0,0390625	583	0,078125	583	0,964844
584	-0,0507812	584	0,0859375	584	0,976562
585	-0,0585937	585	0,09375	585	0,980469
586	-0,0820312	586	0,078125	586	1,01953
587	-0,0820312	587	0,078125	587	1,01953
588	-0,0976562	588	0,0390625	588	1,01953
589	-0,101562	589	0,0234375	589	1,02734
590	-0,105469	590	0,0234375	590	1,01563
591	-0,09375	591	0,0429687	591	1
592	-0,0703125	592	0,0429687	592	0,988281
593	-0,0703125	593	0,0429687	593	0,988281
594	-0,0429687	594	0,0585937	594	0,988281
595	-0,046875	595	0,0859375	595	0,980469
596	-0,046875	596	0,0859375	596	0,984375
597	-0,0585937	597	0,0859375	597	0,984375
598	-0,0820312	598	0,078125	598	0,992187
599	-0,09375	599	0,0820312	599	1,00391
600	-0,121094	600	0,0625	600	1,01563
601	-0,132812	601	0,0429687	601	1,02344
602	-0,136719	602	0,0195312	602	1,01953
603	-0,117187	603	0,0078125	603	1,01172
604	-0,105469	604	0,03125	604	1,00391
605	-0,0742187	605	0,0507812	605	0,980469
606	-0,0742187	606	0,0507812	606	0,980469
607	-0,0273437	607	0,0625	607	0,960937
608	-0,0078125	608	0,078125	608	0,960937
609	-0,015625	609	0,0859375	609	0,960937
610	-0,0351562	610	0,0976562	610	0,964844
611	-0,0507812	611	0,0898437	611	0,984375
612	-0,0742187	612	0,0859375	612	1
613	-0,132812	613	0,0507812	613	1,01563
614	-0,144531	614	0,015625	614	1,01563
615	-0,132812	615	0,00390625	615	1,00781
616	-0,121094	616	0,0195312	616	0,992187
617	-0,0898437	617	0,0429687	617	0,96875
618	-0,046875	618	0,0664062	618	0,945312
619	-0,0234375	619	0,0820312	619	0,929687
620	-0,0234375	620	0,0898437	620	0,941406
621	-0,03125	621	0,09375	621	0,957031
622	-0,0390625	622	0,0859375	622	0,972656
623	-0,0585937	623	0,078125	623	1,00391
624	-0,0859375	624	0,0703125	624	1,01953
625	-0,0859375	625	0,0703125	625	1,01953
626	-0,109375	626	0,0585937	626	1,01953
627	-0,113281	627	0,0234375	627	1,01563
628	-0,125	628	0,015625	628	1,00781
629	-0,117187	629	0,03125	629	0,992187
630	-0,0976562	630	0,0429687	630	0,976562
631	-0,0664062	631	0,0507812	631	0,960937
632	-0,0507812	632	0,0742187	632	0,964844
633	-0,046875	633	0,0820312	633	0,960937
634	-0,0585937	634	0,09375	634	0,972656
635	-0,078125	635	0,078125	635	1,00781
636	-0,09375	636	0,0625	636	1,01953
637	-0,113281	637	0,0546875	637	1,02734
638	-0,109375	638	0,0429687	638	1,02344
639	-0,09375	639	0,0234375	639	1,01563
640	-0,09375	640	0,0234375	640	1,01563
641	-0,0898437	641	0,03125	641	1,01172
642	-0,078125	642	0,0429687	642	1,00391
643	-0,0585937	643	0,0507812	643	0,996094
644	-0,0390625	644	0,0625	644	0,980469
645	-0,0390625	645	0,0859375	645	0,988281
646	-0,0585937	646	0,0820312	646	0,984375
647	-0,0703125	647	0,0820312	647	0,984375
648	-0,0859375	648	0,0820312	648	0,988281
649	-0,109375	649	0,0742187	649	1,00391
650	-0,132812	650	0,0585937	650	1,01172
651	-0,136719	651	0,0390625	651	1,01563
652	-0,128906	652	0,0117187	652	1,01953
653	-0,105469	653	0,015625	653	1,01563
654	-0,0859375	654	0,0429687	654	1,00391
655	-0,0546875	655	0,0546875	655	0,988281
656	-0,0117187	656	0,0625	656	0,980469
657	-0,0117187	657	0,078125	657	0,96875
658	-0,0195312	658	0,0859375	658	0,960937
659	-0,0429687	659	0,09375	659	0,964844
660	-0,0625	660	0,0820312	660	0,980469
661	-0,0898437	661	0,078125	661	0,996094
662	-0,113281	662	0,0703125	662	1,01172
663	-0,148437	663	0,0390625	663	1,00781
664	-0,144531	664	0,015625	664	1,02344
665	-0,128906	665	0,0117187	665	1,01172
666	-0,117187	666	0,03125	666	0,996094
667	-0,078125	667	0,0507812	667	0,980469
668	-0,0390625	668	0,0625	668	0,960937
669	-0,0195312	669	0,0820312	669	0,941406
670	-0,0234375	670	0,0898437	670	0,941406
671	-0,0351562	671	0,09375	671	0,953125
672	-0,0507812	672	0,0859375	672	0,964844
673	-0,0625	673	0,0742187	673	0,996094
674	-0,0898437	674	0,0703125	674	1,00781
675	-0,109375	675	0,0507812	675	1,01563
676	-0,125	676	0,03125	676	1,01953
677	-0,125	677	0,0195312	677	1,01563
678	-0,105469	678	0,0234375	678	1
679	-0,0859375	679	0,046875	679	0,984375
680	-0,0664062	680	0,0546875	680	0,976562
681	-0,0429687	681	0,0742187	681	0,964844
682	-0,03125	682	0,0820312	682	0,964844
683	-0,03125	683	0,0820312	683	0,964844
684	-0,0625	684	0,0898437	684	0,980469
685	-0,0742187	685	0,0898437	685	0,988281
686	-0,0820312	686	0,0703125	686	1,00781
687	-0,101562	687	0,0546875	687	1,01172
688	-0,121094	688	0,0546875	688	1,01953
689	-0,109375	689	0,0273437	689	1,01172
690	-0,105469	690	0,03125	690	1,01953
691	-0,0859375	691	0,0390625	691	1,01172
692	-0,0859375	692	0,0390625	692	1,01172
693	-0,0664062	693	0,0507812	693	1,00781
694	-0,0507812	694	0,0585937	694	0,996094
695	-0,0234375	695	0,0742187	695	0,988281
696	-0,0507812	696	0,0820312	696	0,988281
697	-0,0507812	697	0,0820312	697	0,988281
698	-0,0546875	698	0,0820312	698	0,988281
699	-0,078125	699	0,0820312	699	0,988281
700	-0,0976562	700	0,0820312	700	0,996094
701	-0,121094	701	0,0664062	701	1
702	-0,136719	702	0,0546875	702	1,00391
703	-0,140625	703	0,0351562	703	1,00781
704	-0,140625	704	0,0351562	704	1,00781
705	-0,128906	705	0,0195312	705	1,01953
706	-0,0976562	706	0,015625	706	1,01172
707	-0,0742187	707	0,0390625	707	0,992187
708	-0,0429687	708	0,0585937	708	0,988281
709	-0,0429687	709	0,0585937	709	0,988281
710	-0,00390625	710	0,078125	710	0,980469
711	-0,0117187	711	0,0898437	711	0,972656
712	-0,03125	712	0,09375	712	0,96875
713	-0,0546875	713	0,09375	713	0,976562
714	-0,0703125	714	0,078125	714	0,984375
715	-0,0976562	715	0,0625	715	0,996094
716	-0,132812	716	0,0546875	716	1,00781
717	-0,132812	717	0,0546875	717	1,00781
718	-0,152344	718	0,0351562	718	1,01172
719	-0,136719	719	0,0195312	719	1,01172
720	-0,121094	720	0,0195312	720	1,01172
721	-0,09375	721	0,0351562	721	0,988281
722	-0,09375	722	0,0351562	722	0,988281
723	-0,0546875	723	0,0546875	723	0,972656
724	-0,015625	724	0,0664062	724	0,949219
725	-0,0195312	725	0,0898437	725	0,949219
726	-0,0273437	726	0,0898437	726	0,953125
727	-0,0429687	727	0,0898437	727	0,957031
728	-0,0703125	728	0,0820312	728	0,984375
729	-0,0703125	729	0,0820312	729	0,984375
730	-0,121094	730	0,0546875	730	1,00391
731	-0,121094	731	0,0351562	731	1,01563
732	-0,121094	732	0,0273437	732	1,01172
733	-0,109375	733	0,0273437	733	1,00391
734	-0,0742187	734	0,0390625	734	0,992187
735	-0,0625	735	0,046875	735	0,984375
736	-0,046875	736	0,0664062	736	0,976562
737	-0,03125	737	0,0859375	737	0,96875
738	-0,0390625	738	0,0820312	738	0,980469
739	-0,0976562	739	0,0820312	739	0,988281
740	-0,101562	740	0,0703125	740	1
741	-0,101562	741	0,0703125	741	1
742	-0,121094	742	0,0546875	742	1,00781
743	-0,136719	743	0,0546875	743	1,01172
744	-0,113281	744	0,0273437	744	1,00781
745	-0,0859375	745	0,0195312	745	1,01953
746	-0,0703125	746	0,0351562	746	1,00781
747	-0,0546875	747	0,0546875	747	1,00391
748	-0,0195312	748	0,0664062	748	1,00391
749	-0,015625	749	0,0859375	749	1
750	-0,0351562	750	0,0859375	750	0,996094
751	-0,0585937	751	0,0898437	751	0,992187
752	-0,0859375	752	0,078125	752	0,988281
753	-0,117187	753	0,0664062	753	0,992187
754	-0,140625	754	0,0664062	754	0,992187
755	-0,152344	755	0,0390625	755	0,992187
756	-0,148437	756	0,03125	756	1,01172
757	-0,125	757	0,015625	757	1,01172
758	-0,0859375	758	0,0273437	758	1,01563
759	-0,0546875	759	0,046875	759	0,996094
760	-0,0234375	760	0,0703125	760	1
761	0,0078125	761	0,0820312	761	0,988281
762	0,0078125	762	0,0859375	762	0,972656
763	-0,0234375	763	0,09375	763	0,964844
764	-0,0234375	764	0,09375	764	0,964844
765	-0,0625	765	0,0898437	765	0,964844
766	-0,0859375	766	0,078125	766	0,96875
767	-0,125	767	0,0664062	767	0,988281
768	-0,152344	768	0,0507812	768	1
769	-0,152344	769	0,0507812	769	1
770	-0,160156	770	0,0351562	770	1,00781
771	-0,132812	771	0,0117187	771	1,01563
772	-0,121094	772	0,015625	772	1,01172
773	-0,09375	773	0,0429687	773	0,996094
774	-0,09375	774	0,0429687	774	0,996094
775	-0,0429687	775	0,0507812	775	0,980469
776	-0,0078125	776	0,0703125	776	0,96875
777	-0,0117187	777	0,09375	777	0,957031
778	-0,015625	778	0,09375	778	0,949219
779	-0,03125	779	0,0820312	779	0,953125
780	-0,0703125	780	0,0820312	780	0,980469
781	-0,101562	781	0,078125	781	0,988281
782	-0,128906	782	0,0507812	782	1
783	-0,125	783	0,0273437	783	1,00781
784	-0,136719	784	0,0234375	784	1,01563
785	-0,121094	785	0,0195312	785	1,00781
786	-0,0820312	786	0,03125	786	0,996094
787	-0,0585937	787	0,0585937	787	0,992187
788	-0,0351562	788	0,0742187	788	0,980469
789	-0,03125	789	0,0898437	789	0,96875
790	-0,03125	790	0,0820312	790	0,972656
791	-0,0664062	791	0,0859375	791	0,980469
792	-0,0976562	792	0,078125	792	0,980469
793	-0,109375	793	0,0664062	793	0,992187
794	-0,136719	794	0,0546875	794	1,00781
795	-0,132812	795	0,046875	795	1,01172
796	-0,0976562	796	0,0234375	796	1,01563
797	-0,0859375	797	0,0351562	797	1,02734
798	-0,0625	798	0,0429687	798	1,01563
799	-0,046875	799	0,0546875	799	1,00391
800	-0,0078125	800	0,0625	800	0,996094
801	-0,0195312	801	0,0859375	801	0,988281
802	-0,046875	802	0,0898437	802	0,988281
803	-0,0742187	803	0,0820312	803	0,984375
804	-0,105469	804	0,0742187	804	0,988281
805	-0,105469	805	0,0742187	805	0,988281
806	-0,128906	806	0,0742187	806	0,996094
807	-0,152344	807	0,0625	807	0,992187
808	-0,148437	808	0,0429687	808	1,00391
809	-0,144531	809	0,0273437	809	1,00391
810	-0,109375	810	0,0195312	810	1,01172
811	-0,078125	811	0,03125	811	1,00391
812	-0,0507812	812	0,0507812	812	1
813	-0,0078125	813	0,0703125	813	0,996094
814	0,0078125	814	0,0898437	814	0,988281
815	0	815	0,09375	815	0,980469
816	-0,03125	816	0,0898437	816	0,976562
817	-0,0664062	817	0,0859375	817	0,972656
818	-0,09375	818	0,0703125	818	0,972656
819	-0,09375	819	0,0703125	819	0,972656
820	-0,136719	820	0,0585937	820	0,992187
821	-0,15625	821	0,0507812	821	0,992187
822	-0,152344	822	0,0273437	822	1
823	-0,136719	823	0,015625	823	1,00391
824	-0,105469	824	0,0273437	824	1,00391
825	-0,078125	825	0,0507812	825	0,988281
826	-0,03125	826	0,0625	826	0,980469
827	0	827	0,0703125	827	0,960937
828	-0,0117187	828	0,0859375	828	0,960937
829	-0,0234375	829	0,0859375	829	0,957031
830	-0,0546875	830	0,0898437	830	0,957031
831	-0,0820312	831	0,0742187	831	0,976562
832	-0,109375	832	0,0703125	832	0,992187
833	-0,128906	833	0,0585937	833	1
834	-0,121094	834	0,0234375	834	1,00391
835	-0,132812	835	0,015625	835	1,01563
836	-0,113281	836	0,0195312	836	1,00781
837	-0,078125	837	0,0390625	837	0,992187
838	-0,0585937	838	0,0585937	838	0,988281
839	-0,0234375	839	0,0742187	839	0,988281
840	-0,0234375	840	0,0820312	840	0,984375
841	-0,03125	841	0,0820312	841	0,984375
842	-0,03125	842	0,0820312	842	0,984375
843	-0,0703125	843	0,0898437	843	0,976562
844	-0,101562	844	0,0859375	844	0,980469
845	-0,121094	845	0,0742187	845	0,992187
846	-0,132812	846	0,0507812	846	1
847	-0,125	847	0,03125	847	1,01172
848	-0,109375	848	0,0195312	848	1,02344
849	-0,0898437	849	0,03125	849	1,02734
850	-0,0703125	850	0,0429687	850	1,01953
851	-0,0429687	851	0,0585937	851	1
852	-0,0117187	852	0,0585937	852	0,996094
853	-0,0117187	853	0,0820312	853	0,992187
854	-0,0351562	854	0,0898437	854	0,984375
855	-0,0585937	855	0,0859375	855	0,976562
856	-0,0976562	856	0,078125	856	0,988281
857	-0,125	857	0,0703125	857	0,992187
858	-0,125	858	0,0703125	858	0,992187
859	-0,15625	859	0,03125	859	1,00391
860	-0,152344	860	0,015625	860	1,01563
861	-0,121094	861	0,0078125	861	1,01953
862	-0,0859375	862	0,0273437	862	1,00781
863	-0,0546875	863	0,0546875	863	1
864	-0,0546875	864	0,078125	864	0,988281
865	0	865	0,078125	865	0,988281
866	0,0195312	866	0,0898437	866	0,980469
867	0	867	0,0898437	867	0,976562
868	-0,0195312	868	0,0898437	868	0,972656
869	-0,0585937	869	0,0820312	869	0,976562
870	-0,0898437	870	0,078125	870	0,988281
871	-0,132812	871	0,0664062	871	1
872	-0,160156	872	0,0507812	872	1
873	-0,148437	873	0,03125	873	1,00391
874	-0,136719	874	0,0117187	874	1,00781
875	-0,136719	875	0,0117187	875	1,00781
876	-0,117187	876	0,0195312	876	1
877	-0,0820312	877	0,0429687	877	0,984375
878	-0,0429687	878	0,0625	878	0,976562
879	-0,0117187	879	0,0703125	879	0,964844
880	-0,0117187	880	0,0703125	880	0,964844
881	-0,0117187	881	0,0898437	881	0,960937
882	-0,0195312	882	0,09375	882	0,953125
883	-0,046875	883	0,09375	883	0,957031
884	-0,0664062	884	0,078125	884	0,976562
885	-0,09375	885	0,0703125	885	0,988281
886	-0,125	886	0,0546875	886	1,00391
887	-0,125	887	0,03125	887	1,00391
888	-0,125	888	0,0195312	888	1,00781
889	-0,0859375	889	0,03125	889	1
890	-0,0585937	890	0,046875	890	0,984375
891	-0,0351562	891	0,0742187	891	0,976562
892	-0,0351562	892	0,0742187	892	0,976562
893	-0,0273437	893	0,0898437	893	0,972656
894	-0,0351562	894	0,0898437	894	0,976562
895	-0,0625	895	0,0898437	895	0,980469
896	-0,0859375	896	0,0859375	896	0,992187
897	-0,109375	897	0,0742187	897	1
898	-0,132812	898	0,046875	898	1,00781
899	-0,132812	899	0,03125	899	1,01172
900	-0,121094	900	0,0195312	900	1,01172
901	-0,09375	901	0,0234375	901	1,01953
902	-0,0664062	902	0,0429687	902	1,01563
903	-0,03125	903	0,0664062	903	1
904	-0,0117187	904	0,0742187	904	0,996094
905	-0,0195312	905	0,0859375	905	0,996094
906	-0,0429687	906	0,0859375	906	0,992187
907	-0,0625	907	0,078125	907	0,988281
908	-0,101562	908	0,0820312	908	0,988281
909	-0,125	909	0,0703125	909	1
910	-0,152344	910	0,0546875	910	0,996094
911	-0,152344	911	0,0546875	911	0,996094
912	-0,152344	912	0,0390625	912	0,996094
913	-0,148437	913	0,0273437	913	1,00391
914	-0,117187	914	0,0195312	914	1,01563
915	-0,0742187	915	0,03125	915	1,00391
916	-0,0429687	916	0,0507812	916	0,996094
917	-0,00390625	917	0,0664062	917	1
918	0,0117187	918	0,0898437	918	0,992187
919	-0,0078125	919	0,09375	919	0,984375
920	-0,0390625	920	0,09375	920	0,984375
921	-0,078125	921	0,0820312	921	0,976562
922	-0,09375	922	0,0703125	922	0,972656
923	-0,136719	923	0,0585937	923	0,984375
924	-0,152344	924	0,046875	924	0,988281
925	-0,160156	925	0,0234375	925	0,996094
926	-0,136719	926	0,015625	926	1,00391
927	-0,105469	927	0,03125	927	1,00781
928	-0,0742187	928	0,046875	928	0,996094
929	-0,0273437	929	0,0703125	929	0,988281
930	-0,0273437	930	0,0703125	930	0,988281
931	0	931	0,0742187	931	0,972656
932	-0,015625	932	0,09375	932	0,964844
933	-0,0234375	933	0,0898437	933	0,953125
934	-0,0507812	934	0,0859375	934	0,953125
935	-0,0820312	935	0,078125	935	0,976562
936	-0,117187	936	0,0664062	936	0,984375
937	-0,136719	937	0,0507812	937	0,996094
938	-0,125	938	0,015625	938	1,01172
939	-0,136719	939	0,0273437	939	1,02734
940	-0,105469	940	0,0273437	940	1,01563
941	-0,0664062	941	0,046875	941	1,00391
942	-0,0507812	942	0,0546875	942	0,992187
943	-0,0195312	943	0,0742187	943	0,976562
944	-0,0273437	944	0,0859375	944	0,964844
945	-0,0390625	945	0,0820312	945	0,964844
946	-0,0742187	946	0,0859375	946	0,972656
947	-0,101562	947	0,0703125	947	0,988281
948	-0,121094	948	0,0625	948	1
949	-0,136719	949	0,0507812	949	1,01953
950	-0,136719	950	0,046875	950	1,01953
951	-0,113281	951	0,03125	951	1,02344
952	-0,0898437	952	0,0273437	952	1,01953
953	-0,0664062	953	0,0429687	953	1,01172
954	-0,0351562	954	0,0625	954	0,996094
955	-0,0078125	955	0,0664062	955	0,988281
956	-0,015625	956	0,0898437	956	0,992187
957	-0,0351562	957	0,0859375	957	0,984375
958	-0,0351562	958	0,0859375	958	0,984375
959	-0,0664062	959	0,0820312	959	0,988281
960	-0,0976562	960	0,0742187	960	0,996094
961	-0,128906	961	0,0664062	961	1,00781
962	-0,15625	962	0,0546875	962	1,00391
963	-0,164062	963	0,0429687	963	1
964	-0,152344	964	0,0273437	964	1,01172
965	-0,113281	965	0,015625	965	1,01172
966	-0,0703125	966	0,03125	966	1
967	-0,0429687	967	0,0507812	967	0,992187
968	-0,0078125	968	0,0742187	968	0,988281
969	0,0195312	969	0,0820312	969	0,980469
970	0,0078125	970	0,0898437	970	0,980469
971	-0,0351562	971	0,0898437	971	0,972656
972	-0,0703125	972	0,0820312	972	0,984375
973	-0,101562	973	0,0703125	973	0,984375
974	-0,144531	974	0,0585937	974	0,996094
975	-0,167969	975	0,0429687	975	0,996094
976	-0,15625	976	0,0273437	976	1,00391
977	-0,128906	977	0,0117187	977	1
978	-0,113281	978	0,0273437	978	1
979	-0,0820312	979	0,0507812	979	0,984375
980	-0,0273437	980	0,0546875	980	0,980469
981	0,00390625	981	0,0742187	981	0,972656
982	0,00390625	982	0,0742187	982	0,972656
983	-0,0117187	983	0,09375	983	0,972656
984	-0,0195312	984	0,0859375	984	0,964844
985	-0,0507812	985	0,0820312	985	0,96875
986	-0,0820312	986	0,0664062	986	0,980469
987	-0,0820312	987	0,0664062	987	0,980469
988	-0,117187	988	0,0664062	988	0,980469
989	-0,132812	989	0,0507812	989	0,988281
990	-0,128906	990	0,0234375	990	0,996094
991	-0,132812	991	0,0234375	991	1,00781
992	-0,101562	992	0,0273437	992	1,00781
993	-0,0703125	993	0,0429687	993	1,00781
994	-0,046875	994	0,0625	994	0,996094
995	-0,015625	995	0,0859375	995	0,992187
996	-0,0273437	996	0,0859375	996	0,980469
997	-0,046875	997	0,0820312	997	0,980469
998	-0,0820312	998	0,0820312	998	0,96875
999	-0,105469	999	0,0742187	999	0,976562
1000	-0,121094	1000	0,0664062	1000	0,984375
1001	-0,144531	1001	0,0507812	1001	0,996094
1002	-0,132812	1002	0,0390625	1002	1,00391
1003	-0,105469	1003	0,0195312	1003	1,01953
1004	-0,0742187	1004	0,03125	1004	1,03516
1005	-0,0585937	1005	0,0507812	1005	1,01563
1006	-0,0234375	1006	0,0703125	1006	1,00391
1007	0,00390625	1007	0,0742187	1007	1
1008	-0,0117187	1008	0,0898437	1008	0,992187
1009	-0,0351562	1009	0,0859375	1009	0,980469
1010	-0,0703125	1010	0,078125	1010	0,980469
1011	-0,121094	1011	0,0703125	1011	0,980469
1012	-0,148437	1012	0,0625	1012	0,992187
1013	-0,171875	1013	0,0546875	1013	1
1014	-0,15625	1014	0,0390625	1014	1,01172
1015	-0,144531	1015	0,0234375	1015	1,01953
1016	-0,113281	1016	0,0234375	1016	1,01172
1017	-0,0703125	1017	0,03125	1017	1,00391
1018	-0,0390625	1018	0,0585937	1018	0,996094
1019	0,00390625	1019	0,0820312	1019	0,988281
1020	0,0273437	1020	0,0898437	1020	0,980469
1021	0,0078125	1021	0,0898437	1021	0,964844
1022	-0,0390625	1022	0,0859375	1022	0,96875
1023	-0,0742187	1023	0,0742187	1023	0,976562
1024	-0,0742187	1024	0,0742187	1024	0,976562
1025	-0,105469	1025	0,0664062	1025	0,984375
1026	-0,144531	1026	0,0585937	1026	0,996094
1027	-0,164062	1027	0,0546875	1027	1
1028	-0,164062	1028	0,0273437	1028	1,00781
1029	-0,128906	1029	0,015625	1029	1
1030	-0,109375	1030	0,0234375	1030	0,996094
1031	-0,109375	1031	0,0234375	1031	0,996094
1032	-0,078125	1032	0,0546875	1032	0,984375
1033	-0,0195312	1033	0,0664062	1033	0,976562
1034	0,00390625	1034	0,078125	1034	0,960937
1035	-0,00390625	1035	0,09375	1035	0,964844
1036	-0,0117187	1036	0,0859375	1036	0,960937
1037	-0,0429687	1037	0,0820312	1037	0,964844
1038	-0,0820312	1038	0,0703125	1038	0,984375
1039	-0,117187	1039	0,0664062	1039	0,992187
1040	-0,144531	1040	0,0507812	1040	1
1041	-0,132812	1041	0,0195312	1041	1
1042	-0,128906	1042	0,0195312	1042	1,00781
1043	-0,109375	1043	0,0234375	1043	1
1044	-0,0859375	1044	0,0429687	1044	0,988281
1045	-0,0507812	1045	0,0546875	1045	0,984375
1046	-0,015625	1046	0,0742187	1046	0,988281
1047	-0,0117187	1047	0,0898437	1047	0,984375
1048	-0,03125	1048	0,0859375	1048	0,980469
1049	-0,0742187	1049	0,0898437	1049	0,980469
1050	-0,09375	1050	0,0820312	1050	0,988281
1051	-0,109375	1051	0,0664062	1051	0,996094
1052	-0,132812	1052	0,0546875	1052	1,00391
1053	-0,136719	1053	0,0390625	1053	1,01172
1054	-0,125	1054	0,0195312	1054	1,01563
1055	-0,0976562	1055	0,0234375	1055	1,02734
1056	-0,0703125	1056	0,0351562	1056	1,01563
1057	-0,0351562	1057	0,0585937	1057	1,00781
1058	-0,0351562	1058	0,0585937	1058	1,00781
1059	0	1059	0,078125	1059	1,00391
1060	-0,00390625	1060	0,09375	1060	0,992187
1061	-0,03125	1061	0,09375	1061	0,984375
1062	-0,0625	1062	0,0820312	1062	0,980469
1063	-0,0976562	1063	0,078125	1063	0,984375
1064	-0,128906	1064	0,0664062	1064	0,988281
1065	-0,15625	1065	0,0546875	1065	0,996094
1066	-0,160156	1066	0,03125	1066	0,996094
1067	-0,144531	1067	0,0195312	1067	1,01172
1068	-0,121094	1068	0,0195312	1068	1,01953
1069	-0,078125	1069	0,0351562	1069	1,00781
1070	-0,046875	1070	0,0585937	1070	1,01172
1071	-0,00390625	1071	0,0742187	1071	0,992187
1072	0,0195312	1072	0,0898437	1072	0,984375
1073	0,00390625	1073	0,0898437	1073	0,972656
1074	-0,0234375	1074	0,0820312	1074	0,972656
1075	-0,0703125	1075	0,0820312	1075	0,976562
1076	-0,101562	1076	0,0703125	1076	0,972656
1077	-0,136719	1077	0,0625	1077	0,988281
1078	-0,15625	1078	0,046875	1078	0,996094
1079	-0,160156	1079	0,03125	1079	0,996094
1080	-0,140625	1080	0,015625	1080	1,00391
1081	-0,109375	1081	0,0273437	1081	1,01172
1082	-0,078125	1082	0,0507812	1082	0,996094
1083	-0,0273437	1083	0,0664062	1083	0,980469
1084	0,0078125	1084	0,0703125	1084	0,960937
1085	0	1085	0,0898437	1085	0,964844
1086	-0,0195312	1086	0,0859375	1086	0,953125
1087	-0,0390625	1087	0,0859375	1087	0,957031
1088	-0,105469	1088	0,0703125	1088	0,996094
1089	-0,128906	1089	0,0585937	1089	0,996094
1090	-0,136719	1090	0,0390625	1090	1,00391
1091	-0,136719	1091	0,0195312	1091	1,01563
1092	-0,136719	1092	0,0195312	1092	1,01563
1093	-0,121094	1093	0,0234375	1093	1,01172
1094	-0,078125	1094	0,0351562	1094	0,996094
1095	-0,03125	1095	0,0703125	1095	0,980469
1096	-0,0195312	1096	0,0859375	1096	0,972656
1097	-0,0234375	1097	0,078125	1097	0,96875
1098	-0,0585937	1098	0,0898437	1098	0,976562
1099	-0,0898437	1099	0,0820312	1099	0,984375
1100	-0,105469	1100	0,078125	1100	0,996094
1101	-0,128906	1101	0,0546875	1101	1,00781
1102	-0,136719	1102	0,0390625	1102	1,01563
1103	-0,125	1103	0,0234375	1103	1,01953
1104	-0,101562	1104	0,015625	1104	1,02344
1105	-0,078125	1105	0,0390625	1105	1,02344
1106	-0,0507812	1106	0,0507812	1106	1
1107	-0,0078125	1107	0,0664062	1107	0,996094
1108	-0,00390625	1108	0,0859375	1108	0,988281
1109	-0,0273437	1109	0,09375	1109	0,988281
1110	-0,0507812	1110	0,0859375	1110	0,984375
1111	-0,0507812	1111	0,0859375	1111	0,984375
1112	-0,0859375	1112	0,078125	1112	0,988281
1113	-0,125	1113	0,0703125	1113	1,00391
1114	-0,152344	1114	0,0585937	1114	1,00391
1115	-0,152344	1115	0,0390625	1115	1
1116	-0,152344	1116	0,0234375	1116	1,01172
1117	-0,125	1117	0,015625	1117	1,00781
1118	-0,078125	1118	0,0273437	1118	1,00391
1119	-0,0546875	1119	0,0507812	1119	0,996094
1120	-0,0117187	1120	0,0742187	1120	0,992187
1121	0,0195312	1121	0,0859375	1121	0,980469
1122	0,00390625	1122	0,09375	1122	0,984375
1123	-0,0273437	1123	0,0898437	1123	0,980469
1124	-0,0664062	1124	0,0859375	1124	0,980469
